Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
45.85,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14532,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.86,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145312,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.87,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145304,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.88,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145296,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.89,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145288,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.9,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14528,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.910000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14527199999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.92,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145264,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.93,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145256,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.94,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145248,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.95,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14524,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.96,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145232,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.97,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145224,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.980000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14521599999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
45.99,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145208,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.0,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.1452,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.01,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145192,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.02,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145184,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.03,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14517599999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.04,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145168,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.050000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14516,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.06,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145152,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.07,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145144,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.08,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145136,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.09,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145128,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.1,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14511999999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.11,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145112,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.12,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145104,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.13,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145096,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.14,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145088,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.15,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14508,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.160000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145072,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.17,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14506399999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.18,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145056,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.19,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145048,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.2,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14504,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.21,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145032,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.22,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14502399999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.230000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145016,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.24,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145008,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.25,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.145,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.26,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144992,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.27,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144984,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.28,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144976,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.29,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14496799999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.300000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14496,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.31,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144952,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.32,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144944,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.33,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144936,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.34,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144928,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.35,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14492,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.36,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14491199999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.37,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144904,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.38,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144896,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.39,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144888,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.4,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14488,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.410000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14487199999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.42,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144864,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.43,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144856,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.44,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144848,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.45,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14484,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.46,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144832,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.47,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144824,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.480000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14481599999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.49,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144808,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.5,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.1448,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.51,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144792,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.52,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144784,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.53,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144776,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.54,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144768,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.550000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14475999999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.56,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144752,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.57,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144744,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.58,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144736,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.59,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144728,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.6,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14471999999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.61,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144712,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.62,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144704,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.63,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144696,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.64,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144688,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.65,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14468,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.660000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144672,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.67,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14466399999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.68,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144656,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.69,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144648,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.7,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14464,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.71,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144632,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.72,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144624,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.730000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144616,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.74,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14460799999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.75,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.1446,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.76,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144592,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.77,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144584,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.78,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144576,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.79,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14456799999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.800000000000004,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14456,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.81,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14455199999999,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.82,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144544,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.83,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144536,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.84,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.144528,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
46.85,-0.0003,0.0011,-0.0032,0.0008,-0.0002,0.0003,19.3935,-99.14452,2241.56,14.966,-0.036,-0.02,501.61,501.61,0.0,0.0,0.0,0.0,0.0,0.0,19.4327,-99.1336,2240.35,15.0,0.0,0.0,500.0,500.0
