Time,X_pos_Lat,X_pos_Lon,Y_pos_m,Z_pos_m,vx_ms,vy_ms,vz_ms,Roll_rad,Pitch_rad,Yaw_rad,Hundimiento_Izq_mm,Hundimiento_Der_mm,Alineacion_Izq_mm,Alineacion_Der_mm
96.2,19.430393,-99.17163,2240.3403,1443.8707280499998,-0.0010106738,0.0150036635,15.005755,-0.00019227177463416258,0.0074163517,-0.00031931695,9.799760000066215,10.075670000066225,-0.6714136,0.6714136
96.3,19.430256,-99.17133,2240.343,1445.3716358499996,-0.0008432897,0.016066536,15.009078,-8.029965139535042e-05,0.005705528,-0.0017689136,7.176730000061866,7.291960000061863,-2.8834355,2.8834355
96.4,19.429955,-99.17177,2240.343,1446.8722540499998,-0.002652213,0.017743036,15.006182,-0.0001423205565303784,0.0064681442,-0.00060895766,7.2629000000618475,7.467130000061843,-0.9287172,0.9287172
96.5,19.430456,-99.17182,2240.339,1448.3727286499998,-0.00047378696,0.01752412,15.004746,-0.0004576585046329819,0.006567274,0.00026379377,10.961459999967246,11.61819999996726,0.20013060000000002,-0.20013060000000002
96.6,19.430136,-99.17175,2240.34,1449.8732732499998,-0.0023197187,0.017892,15.005446,-0.00025247386223133724,0.0072330283,0.0006918551,10.220949999763548,10.583249999763552,0.9644294,-0.9644294
96.7,19.43006,-99.17153,2240.34,1451.3739712499998,0.0002503838,0.016811114,15.00698,-0.0003550034694071674,0.005100568,-0.001796773,10.05416999976353,10.56359999976354,-2.961413,2.961413
96.8,19.429888,-99.171776,2240.3413,1452.8745506499997,-0.0024151416,0.016631477,15.005794,-0.00026204877448953904,0.006555508,-0.00010568565,8.895979999862504,9.272019999862493,-0.208781465,0.208781465
96.9,19.430153,-99.17162,2240.3403,1454.3751452499998,-0.0009376946,0.01610529,15.005946,-0.0002444808313660103,0.0065491227,-0.0010958245,9.807850000066196,10.158680000066227,-1.82054085,1.82054085
97.0,19.4299,-99.17157,2240.342,1455.8758581499997,-0.0010244476,0.015286381,15.007129,-0.00015369337858077883,0.0062756846,-0.0016694524,8.220799999810822,8.441349999810825,-2.81807,2.81807
97.1,19.429316,-99.17135,2240.34,1457.3765755499996,-0.0003837989,0.017438732,15.007174,-0.00032980486609098734,0.006471432,-0.0011458085,10.166349999763554,10.63961999976351,-1.894721,1.894721
97.2,19.429588,-99.171715,2240.3398,1458.8771394499997,-0.0011463559,0.017060544,15.005639,-0.00020179790666843467,0.008094507,-0.000630493,10.410359999713307,10.699939999713308,-1.1407165,1.1407165
97.3,19.429798,-99.17142,2240.3406,1460.3778869499997,-0.0012329964,0.015823223,15.007475,-0.0003560836086434144,0.0070037087,0.0003673383,9.545479999914164,10.056459999914125,0.38747958,-0.38747958
97.4,19.430225,-99.17176,2240.3442,1461.87865335,-0.001971734,0.016794376,15.007664,1.6550522646577207e-05,0.006780884,-0.0009387544,6.177199999908339,6.153449999908332,-1.7594362,1.7594362
97.5,19.429579,-99.1713,2240.339,1463.3793113499999,-0.002699317,0.011920859,15.00658,-0.0001734494756125573,0.0071734292,-0.0002458797,11.227539999967235,11.476439999967283,-0.28568404999999997,0.28568404999999997
97.6,19.429876,-99.171425,2240.3396,1464.8799651499999,0.00014915783,0.015669633,15.006538,-0.00028788849378877574,0.006525467,-0.0010010153,10.417360000117867,10.83048000011786,-1.68588445,1.68588445
97.7,19.429888,-99.17134,2240.3416,1466.38076455,-0.00020021202,0.016075961,15.007994,-0.00019110104296984754,0.0063192183,-0.0014477397,8.528719999710404,8.802949999710393,-2.4672483499999998,2.4672483499999998
97.8,19.42962,-99.171455,2240.3386,1467.88137585,1.9072453e-05,0.016948447,15.006113,-0.00044377000571237005,0.006046769,-0.000810451,11.41241999986687,12.049229999866839,-1.29729895,1.29729895
97.9,19.429628,-99.17164,2240.3384,1469.3819499500003,-3.695354e-05,0.013734021,15.005741,-0.00032544249722130136,0.005842737,-0.0007992654,11.665829999816651,12.132839999816667,-1.4062899999999998,1.4062899999999998
98.0,19.429724,-99.171394,2240.3413,1470.8827570500002,4.152702e-05,0.01658329,15.008071,-8.427874544507097e-05,0.0072465884,-0.0017707746,8.880539999862492,9.00147999986251,-2.8992428,2.8992428
98.1,19.429918,-99.17164,2240.3406,1472.38337455,-0.0021668184,0.016456105,15.006175,-0.0002435888453564072,0.0047268225,0.0006321394,9.571629999914137,9.921179999914159,1.0698432,-1.0698432
98.2,19.429361,-99.17136,2240.3406,1473.8841690500003,-0.00093250495,0.015137953,15.007945,-0.00022585365469632093,0.006617776,-0.0015288751,9.597169999914172,9.92126999991416,-2.455201,2.455201
98.3,19.429884,-99.17178,2240.3425,1475.3847765500002,-0.0022676417,0.01640138,15.006075,-8.836236910800602e-05,0.0072407583,0.00028272448,7.786929999708946,7.9137299997089485,0.205045535,-0.205045535
98.4,19.429718,-99.17144,2240.3425,1476.8855524500004,-0.0019195091,0.015726194,15.007759,3.727526130678529e-05,0.0065567577,-0.0007281767,7.845729999708965,7.792239999708954,-1.1569896,1.1569896
98.5,19.429482,-99.171524,2240.3428,1478.3864436500003,-0.00012552422,0.017395243,15.008912,-0.00013579093993192992,0.00545606,-0.002100304,7.4319000000116375,7.626760000011643,-3.4835195000000003,3.4835195000000003
98.6,19.429623,-99.17141,2240.341,1479.8872213500001,-0.00094894966,0.015760303,15.007777,-0.00013788153222726954,0.005554314,-0.0009917673,9.20734000001454,9.405200000014531,-1.57740025,1.57740025
98.7,19.429958,-99.171684,2240.3423,1481.3878636500003,-0.0018118101,0.014814309,15.006423,-9.238327499849472e-05,0.0070743496,-0.0006341362,7.9999300001135225,8.13250000011351,-1.28202665,1.28202665
98.8,19.429964,-99.171425,2240.3418,1482.8886470500001,-0.0009611465,0.015626963,15.007834,-0.0001663623678031894,0.005602544,-0.0014519594,8.26753999976063,8.506269999760605,-2.3284496499999996,2.3284496499999996
98.9,19.429129,-99.171135,2240.3403,1484.3894558500003,-0.0006970236,0.014122336,15.008088,-0.00022723344556627588,0.0065746726,-0.0018919563,9.845080000066218,10.171160000066209,-2.978221,2.978221
99.0,19.42935,-99.17148,2240.3372,1485.8900439500003,0.0007762738,0.015003146,15.005881,-0.0004892403790842442,0.005912953,-0.0008987326,12.773659999970164,13.475719999970181,-1.5224309,1.5224309
99.1,19.429691,-99.171455,2240.34,1487.3906641500002,-0.0024266073,0.015205895,15.006202,-0.0002014564432676729,0.0065639047,-4.3998953e-05,10.264069999763535,10.553159999763523,-0.049458535000000005,0.049458535000000005
99.2,19.429312,-99.1716,2240.3367,1488.8911469000004,0.0018034028,0.015762255,15.0048275,-0.0006238117657729518,0.0053621316,-0.0018423651,13.196180000072047,14.091350000072055,-3.08108425,3.08108425
99.3,19.429468,-99.1718,2240.3396,1490.3917009000004,-0.0012624118,0.014190908,15.00554,-0.0002463693329944045,0.0063420786,-0.0010288858,10.567330000117863,10.920870000117873,-1.756248,1.756248
99.4,19.429867,-99.17165,2240.3394,1491.8922219000005,-0.0022643502,0.016070582,15.00521,-0.00039514283657726197,0.0057592615,0.00048463856,10.720900000067672,11.28793000006766,0.70551015,-0.70551015
99.5,19.429474,-99.17176,2240.3364,1493.3926408500004,0.0015551323,0.017138455,15.0041895,-0.0007524179764773715,0.0051996214,-0.0011196369,13.403249999769344,14.482969999769352,-1.9591048,1.9591048
99.6,19.429064,-99.17133,2240.3384,1494.8933027000003,-0.0009311261,0.014851737,15.0066185,-0.0003797978911461603,0.0044223834,-0.0002467759,11.698969999816654,12.243979999816645,-0.2983803,0.2983803
99.7,19.429125,-99.17115,2240.339,1496.3941536000004,0.001550091,0.016920786,15.008509,-0.0005078536148755076,0.0043694936,-0.0018160687,10.970199999967235,11.698969999967233,-3.0097855,3.0097855
99.8,19.42934,-99.17141,2240.3418,1497.8950779000004,0.0010540958,0.016867928,15.009243,-0.00020826480535129387,0.004948073,-0.0027866096,8.356979999760597,8.655839999760644,-4.620913,4.620913
99.9,19.42929,-99.1714,2240.3413,1499.3958937000004,-0.00029830966,0.017248455,15.008158,-0.00027178396543353563,0.0050808406,-0.0011989388,8.808249999862483,9.1982599998625,-1.9365102,1.9365102
100.0,19.429232,-99.17157,2240.3389,1500.8965258000003,0.00030102103,0.014904779,15.006321,-0.00022663414246125872,0.0055298386,-0.0016328867,11.214749999714797,11.539969999714799,-2.60506615,2.60506615
100.1,19.429708,-99.17162,2240.3416,1502.3971726000002,-0.0011922393,0.015385098,15.006468,-5.902439017535644e-05,0.007477586,-0.0016828679,8.67639999971044,8.761099999710439,-2.83091235,2.83091235
100.2,19.42912,-99.171196,2240.3406,1503.8979782000004,-0.00037981017,0.01636254,15.008056,-0.0003039024296685899,0.0047966475,-0.0010657404,9.535219999914148,9.971319999914158,-1.69602085,1.69602085
100.3,19.429552,-99.17137,2240.344,1505.3988171000003,-0.0023981843,0.015748616,15.008389,-6.362369329393475e-05,0.0053130053,-0.00071901694,6.356399999858127,6.447699999858116,-1.2106922,1.2106922
100.4,19.429537,-99.17163,2240.3403,1506.8995132000005,-0.00025949825,0.017587531,15.006961,-0.00035574911391232015,0.004558812,-0.00062949985,9.744740000066201,10.255240000066237,-1.07796165,1.07796165
100.5,19.429562,-99.1714,2240.3396,1508.4001614000003,-0.0017059513,0.015086378,15.006482,-0.0002884599223127337,0.0053917803,0.00036982034,10.480840000117894,10.894780000117862,0.67003565,-0.67003565
100.6,19.429543,-99.17204,2240.338,1509.9005044000003,0.00025225297,0.01451189,15.00343,-0.00046719160363965274,0.006473019,-0.00080793764,11.957199999716238,12.627619999716217,-1.54613635,1.54613635
100.7,19.429249,-99.17133,2240.3374,1511.4011585000003,0.00047562824,0.01503715,15.006541,-0.0004350522373608531,0.005025061,-0.0006572633,12.495000000020354,13.11930000002036,-0.9735385,0.9735385
100.8,19.429338,-99.17169,2240.34,1512.9017681000003,0.0007170493,0.015712641,15.006096,-0.00042737279628010677,0.004917953,-0.0022792541,10.055969999763533,10.669249999763508,-3.8746928499999997,3.8746928499999997
100.9,19.429148,-99.171295,2240.3406,1514.4025172000004,-0.0009858973,0.014773044,15.007491,-9.356794397782032e-05,0.008505222,-0.00047763623,9.648629999914135,9.78289999991415,-0.84114645,0.84114645
101.0,19.429253,-99.17179,2240.338,1515.9030300000004,0.00061011774,0.0173916,15.005128,-0.0005367107498590642,0.0052522076,-0.0006891437,11.943899999716223,12.714079999716262,-1.24062215,1.24062215
101.1,19.429285,-99.1716,2240.3418,1517.4037462000003,-0.0011288841,0.017729107,15.007162,-0.0003032822206665411,0.0049786223,-0.0009818448,8.329149999760602,8.764359999760643,-1.51950435,1.51950435
101.2,19.429358,-99.1715,2240.3398,1518.9044625000004,-0.00053364265,0.017080646,15.007163,-0.00023445295737664298,0.0069681546,-0.0003137821,10.355499999713345,10.691939999713327,-0.6735270499999999,0.6735270499999999
101.3,19.428772,-99.17142,2240.3394,1520.4051882000003,-0.0003915896,0.013083893,15.007257,-0.00010318466862335482,0.0064218016,-0.0018203038,10.92657000006767,11.074640000067689,-2.9308295,2.9308295
101.4,19.429417,-99.17148,2240.3384,1521.9058181000005,-7.1684844e-05,0.016578887,15.006299,-0.00032605573757434395,0.006666095,-0.00016238505,11.579159999816625,12.047049999816636,-0.253225675,0.253225675
101.5,19.42915,-99.17197,2240.3354,1523.4061948000003,0.00023327592,0.018456377,15.003767,-0.0007183274025814399,0.0040992517,0.0005531449,14.360219999973083,15.391019999973082,0.9121228499999999,-0.9121228499999999
101.6,19.429466,-99.17133,2240.343,1524.9070191000003,-0.002107901,0.014852003,15.008243,0.00013327526053492813,0.0072107883,-0.0011297563,7.436520000061819,7.245270000061851,-1.8712408,1.8712408
101.7,19.429527,-99.17146,2240.3428,1526.4077088000004,-0.0029724077,0.015798211,15.006897,0.00016022299514462446,0.007982501,0.00044576958,7.621750000011616,7.391830000011623,0.7606456500000001,-0.7606456500000001
101.8,19.42879,-99.17089,2240.3457,1527.9088592000003,-0.001262642,0.014101055,15.011504,0.0003624947576415841,0.008401771,-0.0019795466,4.954480000057458,4.434300000057476,-3.3766385000000003,3.3766385000000003
101.9,19.4298,-99.17108,2240.35,1529.4097941000005,-0.007280561,0.011414283,15.009349,0.001286591624588189,0.0109562045,-0.00085852516,1.302219999999977,-0.5440399999999954,-1.4922845999999999,1.4922845999999999
102.0,19.429863,-99.170876,2240.3503,1530.9107469000003,-0.007689317,0.010102711,15.009528,0.001588549186418176,0.010875295,-0.0014466095,1.2519399998479344,-1.027630000152044,-2.4660672,2.4660672
102.1,19.42959,-99.17023,2240.3535,1532.4118887000002,-0.007550102,0.008613036,15.011418,0.0018310084067510123,0.011023133,-0.0013197244,-1.8341400002582873,-4.461640000258285,-2.2026165,2.2026165
102.2,19.429682,-99.170105,2240.3552,1533.9129295000002,-0.0096706925,0.008580391,15.010408,0.002374246409824638,0.011543897,-0.00180739,-3.104080000058957,-6.511130000058927,-3.046239,3.046239
102.3,19.429478,-99.17014,2240.356,1535.4142101000002,-0.007703613,0.014783272,15.012806,0.0024786848192118343,0.012242706,-0.00245068,-3.849880000312851,-7.406800000312842,-4.095616,4.095616
102.4,19.429222,-99.16942,2240.3572,1536.9147906000003,-0.0094763795,0.010709322,15.005805,0.0033424126402171635,0.010384372,-0.0009620065,-4.423820000011631,-9.22020000001163,-1.5242718,1.5242718
102.5,19.42909,-99.16943,2240.3574,1538.4153056000002,-0.010937861,0.01296169,15.00515,0.0035112050827551477,0.011664874,-0.0020509907,-4.51016999996142,-9.54876999996145,-3.3918668000000003,3.3918668000000003
102.6,19.429005,-99.168785,2240.3574,1539.915453,-0.012928339,0.010322153,15.001474,0.004301443854039734,0.008117863,-0.00052754657,-3.8328299999614615,-10.005439999961425,-0.69091475,0.69091475
102.7,19.428549,-99.168724,2240.357,1541.4156948000002,-0.01144659,0.011076267,15.002418,0.004504917260260896,0.0066285795,-0.0013122064,-3.4058200000618513,-9.87042000006187,-2.149067,2.149067
102.8,19.428614,-99.16847,2240.3584,1542.9157648,-0.0152924415,0.009737323,15.0007,0.004876839385541385,0.009000997,-0.0020831658,-4.539920000165182,-11.53824000016516,-3.4661066999999997,3.4661066999999997
102.9,19.428198,-99.167885,2240.361,1544.4154834,-0.01752199,0.007955722,14.997186,0.005280236641156946,0.008693454,-0.00066776207,-6.728269999967267,-14.305479999967247,-0.94920115,0.94920115
103.0,19.427984,-99.16745,2240.3606,1545.9151261,-0.019425165,0.011183078,14.996427,0.005973378430468424,0.00725207,-0.0012799633,-5.838130000067679,-14.41003000006765,-1.926068,1.926068
103.1,19.427711,-99.16744,2240.3623,1547.4147509999998,-0.018033493,0.010726067,14.996249,0.0060756046851957604,0.0069279307,-0.0017837391,-7.643839999868305,-16.362439999868286,-2.91778125,2.91778125
103.2,19.427176,-99.1671,2240.363,1548.914217,-0.0213209,0.0081330985,14.99466,0.006627087650497838,0.0070903013,-0.0023059768,-7.82152999991996,-17.331539999919983,-3.6397695,3.6397695
103.3,19.427309,-99.16667,2240.3657,1550.4136816,-0.01882778,0.007469061,14.994646,0.006664117373948542,0.007199456,-0.0023522824,-10.472249999924315,-20.035399999924323,-3.8132859999999997,3.8132859999999997
103.4,19.427305,-99.16692,2240.3645,1551.9127627000003,-0.019611895,0.0077048345,14.990811,0.006852136660427877,0.0058781346,-0.0013586098,-9.184300000225562,-19.01727000022555,-2.1471067,2.1471067
103.5,19.426722,-99.16702,2240.365,1553.4115799,-0.027718224,0.0069524935,14.988172,0.007846096830618316,0.006377128,-0.0020035284,-8.955019999872661,-20.214399999872683,-3.2964222999999997,3.2964222999999997
103.6,19.426815,-99.16664,2240.3655,1554.9107613,-0.02780412,0.003959487,14.991814,0.007801005514030681,0.00694861,-0.002462855,-9.423829999974544,-20.618499999974517,-4.110221,4.110221
103.7,19.426043,-99.16615,2240.3682,1556.4096671500001,-0.028060379,0.00086156745,14.9890585,0.007879293384525915,0.006982063,-0.0017352947,-12.162299999978927,-23.469319999978893,-2.79247925,2.79247925
103.8,19.425955,-99.166176,2240.3699,1557.90855645,-0.030892259,-0.00021547079,14.988893,0.008470097090315312,0.0076602055,-0.002252398,-13.44675000023426,-25.60163000023431,-3.9063885,3.9063885
103.9,19.425573,-99.16599,2240.37,1559.4071602500003,-0.031080399,0.0021337215,14.986038,0.008783474461463874,0.006021509,-0.0025153426,-13.24166999998181,-25.84627999998179,-4.04899,4.04899
104.0,19.425709,-99.16636,2240.3696,1560.9055684500001,-0.034978457,0.005036547,14.984082,0.009207293817640756,0.006613315,-0.0018189858,-12.482500000082211,-25.69534000008224,-3.149834,3.149834
104.1,19.424746,-99.16587,2240.3748,1562.40427185,-0.0382125,0.0038089715,14.987034,0.009329994077372172,0.010185261,-0.0017271456,-17.64120000014117,-31.030130000141128,-2.97113975,2.97113975
104.2,19.425322,-99.1662,2240.373,1563.9028169500002,-0.03431056,0.0025883308,14.985451,0.009339916557610885,0.007795782,-0.0023123615,-15.80685000013824,-29.21002000013823,-3.9441980000000005,3.9441980000000005
104.3,19.425026,-99.16576,2240.374,1565.40113285,-0.03960696,-0.0035952106,14.983159,0.009711374135210097,0.007857014,-0.0019387561,-16.553699999887215,-30.48995999988722,-3.4719812500000002,3.4719812500000002
104.4,19.424593,-99.16614,2240.3743,1566.8993972500002,-0.046103805,-0.004916871,14.982644,0.010020131534943733,0.009646728,-0.0016520062,-16.665170000039268,-31.044540000039262,-2.974289,2.974289
104.5,19.425058,-99.16628,2240.376,1568.39719955,-0.039379824,-0.0027583628,14.978023,0.009604638447325179,0.008298132,-0.00082401576,-18.64310000029468,-32.426180000294664,-1.585988,1.585988
104.6,19.42485,-99.16606,2240.3765,1569.89509665,-0.041392155,-0.0054927096,14.978971,0.009889517301962742,0.009012739,-0.0012484529,-18.850739999941766,-33.042659999941804,-2.3273437,2.3273437
104.7,19.424849,-99.166336,2240.378,1571.3932593,-0.04335544,-0.010469055,14.9816265,0.010075714772999959,0.0095233815,-0.0010682537,-20.293060000247408,-34.7522000002474,-2.167451,2.167451
104.8,19.424772,-99.166245,2240.3787,1572.8917216,-0.04358638,-0.00972435,14.984623,0.010321215368204711,0.010508348,-0.0016954714,-20.855600000299034,-35.66707000029902,-3.591023,3.591023
104.9,19.424526,-99.166626,2240.3726,1574.3899247000002,-0.042947862,-1.29533e-05,14.982031,0.010289100312049427,0.007574671,-0.0025210925,-14.694270000238646,-29.45965000023864,-4.5114945,4.5114945
105.0,19.424076,-99.16631,2240.3767,1575.8884874,-0.04621647,-0.0034849504,14.985627,0.010468488652085765,0.011167767,-0.002194536,-18.6718299998916,-33.6946599998916,-4.04883175,4.04883175
105.1,19.4242,-99.16623,2240.3777,1577.3868991499999,-0.043611575,-0.0045164097,14.9841175,0.010769165544491666,0.009117418,-0.003240624,-19.38850000009529,-34.842850000095325,-5.806876,5.806876
105.2,19.423954,-99.16618,2240.3818,1578.88509565,-0.04656154,-0.010680068,14.981965,0.010734841986663406,0.010925989,-0.0023132921,-23.586530000203027,-38.991620000203,-4.374118500000001,4.374118500000001
105.3,19.423868,-99.16706,2240.3757,1580.3825877499999,-0.050214823,-0.0054236576,14.974921,0.011055974590966187,0.0069856616,-0.0020159339,-17.203780000142615,-33.06975000014262,-3.6325452499999997,3.6325452499999997
105.4,19.423931,-99.16586,2240.3801,1581.88056355,-0.045708586,-0.006511158,14.979758,0.01056770415578488,0.009251826,-0.0017335791,-21.937219999947615,-37.10243999994759,-3.1146703000000002,3.1146703000000002
105.5,19.424086,-99.16643,2240.378,1583.37871995,-0.047367614,-0.0075019067,14.981564,0.01089734562194988,0.009421623,-0.0023652078,-19.643830000247362,-35.28214000024741,-4.625509,4.625509
105.6,19.423626,-99.16632,2240.3792,1584.8768071499999,-0.05059942,-0.008681623,14.980872,0.011020640917430066,0.010084168,-0.002184325,-20.765199999946162,-36.580459999946186,-4.21868125,4.21868125
105.7,19.423683,-99.16602,2240.379,1586.37479755,-0.045569003,-0.004421926,14.979904,0.010725052173102,0.008651379,-0.0027855479,-20.769999999996344,-36.161039999996376,-4.8350575,4.8350575
105.8,19.42338,-99.16641,2240.38,1587.8725335499998,-0.05443033,-0.009748464,14.97736,0.011224964068496369,0.009710929,-0.0017020737,-21.474700000200073,-37.583200000200065,-3.430905,3.430905
105.9,19.423765,-99.16596,2240.3809,1589.37028625,-0.050551515,-0.0070581664,14.977527,0.011027497226971689,0.009212316,-0.001466113,-22.428870000201528,-38.25397000020155,-2.8759285,2.8759285
106.0,19.424284,-99.167114,2240.3772,1590.86840285,-0.046671264,-0.0075467294,14.981166,0.010717450259516226,0.009269399,-0.0017557407,-18.962969999993447,-34.343099999993456,-3.5849405,3.5849405
106.1,19.423986,-99.16653,2240.3743,1592.3665304499998,-0.046348926,-0.0024725096,14.981276,0.010540473739697694,0.008221715,-0.0024566266,-16.248760000039283,-31.374900000039304,-4.376597,4.376597
106.2,19.42389,-99.166954,2240.3745,1593.86477875,-0.050072297,-0.00825078,14.982483,0.010868958740542268,0.0091005685,-0.0024855132,-16.173979999989058,-31.771549999989077,-4.661957,4.661957
106.3,19.423588,-99.16614,2240.3777,1595.36281965,-0.051870044,-0.009126297,14.980409,0.0106859207696979,0.01114021,-0.0022604936,-19.523820000095327,-34.858700000095325,-4.280715,4.280715
106.4,19.423885,-99.166534,2240.3784,1596.86061595,-0.047932595,-0.0051435865,14.977963,0.010547810902993265,0.008859395,-0.0010301835,-20.331200000146964,-35.467870000147,-1.9688700000000001,1.9688700000000001
106.5,19.424213,-99.16643,2240.3777,1598.35907405,-0.047301587,-0.01314269,14.984581,0.010495112904413025,0.010614677,-0.0018424568,-19.717820000095287,-34.778860000095335,-3.788283,3.788283
106.6,19.424137,-99.16622,2240.3784,1599.8574616499998,-0.04419824,-0.005998875,14.983876,0.010400544830801524,0.010243847,-0.002309387,-20.411540000147,-35.336860000147,-4.2044865,4.2044865
106.7,19.424082,-99.16669,2240.3777,1601.3553045499998,-0.04908748,-0.0089925295,14.978429,0.010823096540214875,0.008679579,-0.0012040195,-19.39635000009531,-34.9281000000953,-2.6859409999999997,2.6859409999999997
106.8,19.424616,-99.1664,2240.373,1602.8533076499998,-0.041523416,0.00038803928,14.980031,0.00988512051927259,0.0077139987,-0.001650737,-15.37863000013823,-29.564240000138227,-2.952432,2.952432
106.9,19.424917,-99.1668,2240.371,1604.3512712499999,-0.039787326,-0.0058881305,14.979636,0.009722996731072252,0.006072943,-0.0015912257,-13.543520000185538,-27.49646000018555,-2.88166035,2.88166035
107.0,19.424437,-99.16691,2240.373,1605.8496851499997,-0.039870113,0.0005572699,14.984139,0.00993641164819569,0.008170686,-0.0026402653,-15.366700000138223,-29.62592000013825,-4.649655,4.649655
107.1,19.424595,-99.16627,2240.3728,1607.3484015499996,-0.036241896,-0.0017997273,14.987164,0.00942859167481802,0.008378212,-0.0028402347,-15.587930000188464,-29.11836000018843,-4.927617,4.927617
107.2,19.424864,-99.16595,2240.3752,1608.8466773499997,-0.0422368,-0.007817583,14.982758,0.009626281045493013,0.009328819,-0.00089848967,-17.848930000040752,-31.66307000004076,-1.8667867500000002,1.8667867500000002
107.3,19.424952,-99.16602,2240.3716,1610.3451645499997,-0.034077372,0.0029743388,14.984872,0.009076426706693255,0.0070993276,-0.0023812063,-14.631700000034925,-27.65673000003494,-3.8984732,3.8984732
107.4,19.42516,-99.1664,2240.3713,1611.84340985,-0.03699319,0.0018819375,14.982453,0.009338599599314266,0.007171954,-0.0013657213,-14.091319999882842,-27.492599999882884,-2.396821,2.396821
107.5,19.425343,-99.16626,2240.3672,1613.34249465,-0.032663014,0.006317717,14.990848,0.008943496732099484,0.006857355,-0.0032815333,-10.320670000229939,-23.15493000022991,-5.583808,5.583808
107.6,19.425663,-99.16647,2240.3665,1614.8416385499997,-0.029913215,0.006891233,14.991439,0.008178493606276501,0.007461651,-0.0027963542,-10.162700000178233,-21.899100000178237,-4.5748904999999995,4.5748904999999995
107.7,19.425278,-99.16599,2240.3738,1616.3403138499998,-0.03153814,-0.0008302275,14.986753,0.008551436146077208,0.008958665,-0.001294374,-17.197429999937413,-29.469039999937422,-2.1422055,2.1422055
107.8,19.42607,-99.16646,2240.367,1617.8392383499997,-0.026293213,0.007278378,14.989245,0.00790318736692802,0.006045646,-0.0019579674,-10.85147000028013,-22.192780000280152,-3.266564,3.266564
107.9,19.426043,-99.16634,2240.3674,1619.3382758999999,-0.028267296,0.0060196957,14.9903755,0.00801665752890797,0.006214413,-0.0019603216,-11.257420000179707,-22.761570000179688,-3.3355855,3.3355855
108.0,19.426737,-99.16701,2240.3645,1620.8375391999998,-0.027036624,0.0024568103,14.992633,0.007094055209391617,0.006850372,-0.0014210511,-9.052400000225532,-19.232540000225526,-2.40749725,2.40749725
108.1,19.426563,-99.16663,2240.365,1622.3365148999997,-0.026153497,0.005285212,14.989757,0.007618437969535461,0.005322001,-0.0013505672,-9.076999999872669,-20.0096699998727,-2.3285985,2.3285985
108.2,19.426907,-99.16728,2240.363,1623.8355868999997,-0.022218999,0.009399087,14.99072,0.006637226577341115,0.005852812,-0.0005193443,-7.856839999919941,-17.38139999991995,-0.7731247499999999,0.7731247499999999
108.3,19.426971,-99.16712,2240.3633,1625.3349217999996,-0.01889888,0.010550256,14.993349,0.006474710914856614,0.0061127497,-0.0016119337,-8.17726000007201,-17.46860000007206,-2.5115297,2.5115297
108.4,19.426825,-99.16721,2240.36,1626.8343031999998,-0.017221482,0.0091617955,14.993814,0.006264433732827061,0.0040314505,-0.0019239514,-5.137800000218306,-14.127380000218295,-2.90504935,2.90504935
108.5,19.427254,-99.16742,2240.3604,1628.3341920999997,-0.017256917,0.009828637,14.998889,0.0057699080942983,0.006049824,-0.0022929916,-5.907260000117844,-14.187170000117874,-3.5666984999999998,3.5666984999999998
108.6,19.427387,-99.1678,2240.36,1629.8342837999996,-0.014527071,0.013755416,15.000917,0.005419013157089466,0.0072529735,-0.0025135945,-5.590940000218268,-13.367300000218279,-4.0212655,4.0212655
108.7,19.427801,-99.16823,2240.3623,1631.3344823999998,-0.013339202,0.009443247,15.001986,0.004785155114265638,0.008772307,-0.0012908031,-8.550899999868307,-15.417649999868331,-2.1446522,2.1446522
108.8,19.428316,-99.16898,2240.356,1632.8349873999998,-0.01236798,0.015052856,15.00505,0.004219675303552897,0.008828637,-0.001936703,-2.617130000312841,-8.672400000312848,-3.29166115,3.29166115
108.9,19.42835,-99.16894,2240.3572,1634.3354118,-0.009630844,0.0123117035,15.004244,0.003995184318402014,0.007538355,-0.0014869634,-3.8790800000116405,-9.612200000011626,-2.50393175,2.50393175
109.0,19.428205,-99.16999,2240.3538,1635.8360370999999,-0.009864656,0.016017716,15.006253,0.0033196254366137405,0.010081041,-0.001901184,-1.0733999999555977,-5.83707999995562,-3.182711,3.182711
109.1,19.428219,-99.16933,2240.3577,1637.3370817999999,-0.008280244,0.011036367,15.010447,0.003087077301313404,0.010702641,-0.0025001878,-5.138230000113481,-9.568200000113507,-4.067767,4.067767
109.2,19.428617,-99.169495,2240.3577,1638.8380653,-0.009159282,0.013485323,15.009835,0.003159850110467034,0.010731828,-0.0021637748,-5.030800000113516,-9.56520000011352,-3.7646778,3.7646778
109.3,19.429144,-99.17032,2240.3538,1640.3389283999998,-0.0087155625,0.0093623465,15.008631,0.0020241505456599813,0.009629424,-4.5296445e-05,-1.9333599999555986,-4.838019999955634,-0.032337235,0.032337235
109.4,19.428648,-99.17026,2240.3538,1641.8399895999999,-0.0068065934,0.011807577,15.010612,0.001984610634832349,0.010328312,-0.0011334073,-1.9947999999556032,-4.842719999955591,-1.9490565,1.9490565
109.5,19.428387,-99.17074,2240.3518,1643.3409704999997,-0.007107184,0.0113800885,15.009809,0.00136260542846283,0.011370634,-0.0013352708,-0.40490000000289683,-2.360240000002932,-2.2319301499999997,2.2319301499999997
