Y_pos_m,ajuste_izquierdo_mm,ajuste_derecho_mm
455.57261068616816,1006135.1992215402,1091463.8689958132
468.8946908081561,915970.8323195624,1228653.7954676882
505.84529668251866,1032260.7891193819,1068339.9487517297
536.5613588878434,1129513.1643433166,882133.3792622453
502.59836491815514,1225064.530464931,853867.9444057504
446.1316151592673,1253508.0515125743,901311.6127814112
410.96105326745067,1195375.9889639646,946682.6146416996
442.94452970287927,1102562.6262701445,1047289.2552725386
459.3939317145775,935965.4406215769,1191926.5086520999
470.69530893690666,865174.4354460061,1211682.062098448
479.7803039699841,890721.5891948347,1232003.9871432038
466.2893381370895,925848.3197311116,1227003.0056765731
442.9804039392404,888998.9341962755,1239023.6872932268
403.2909210667575,923051.7906078725,1275796.4902462778
479.39672496725063,976574.4514666457,1156145.8346015133
575.6324095900284,1051861.1801895474,937680.4556250712
637.004041546417,1131154.7177565447,848250.5832445537
556.5721324479941,1008972.0645709677,1063517.3191705258
465.10228982335286,879350.9598548256,1209537.5104213334
474.68634360591165,903024.1841753939,1240232.1243245308
532.2844717950732,839187.435911126,1191425.6995255516
543.9993022784746,845691.1934897408,1168141.0842319916
479.5784707851411,887225.7463931073,1250640.5215514712
422.19951400104674,899002.505048368,1288140.5068898378
403.5242722311021,941899.4489658988,1262954.675573426
417.21136238716684,916503.6480963676,1277749.8177033241
438.8848628174051,929231.6449517448,1220865.380692223
425.1911675739135,944345.8941495348,1207134.4865415758
424.4558665503227,902050.9516801762,1292718.3615372342
441.0032643363698,897229.9230622384,1241072.0174170851
482.96801843180896,857851.3933469707,1225112.1346909513
497.2514294968509,866133.5236407777,1232467.9628572343
450.92004171968176,886261.5756113689,1244755.1068549661
382.23543098982293,906991.0081732788,1277998.3982591864
400.4178260303952,936246.8829221298,1320824.5294583407
448.38943643576795,900434.7297368406,1231505.21174002
454.90142742182866,878838.8620467613,1296797.6401100825
415.9614147942856,931963.2395468171,1300587.6155606552
353.3132608110449,936705.3027950969,1320892.7499205016
379.37316418818983,923589.9908905459,1345831.6291921642
416.7626233274765,900598.8625695354,1234940.6554986213
448.69547080792285,913195.857885816,1226525.5584830935
487.1196092459775,1047021.0603493449,1087943.1710039445
517.5541115749392,1137684.0388636591,920871.1857062873
480.37645935109947,1226216.00261723,861494.8460759292
429.6654600267709,1224670.675228814,864774.95934046
391.10466208091185,1267277.9705691922,919795.1250914461
409.3295143954274,1242239.2215966787,910795.530685382
425.0097450096803,1278971.6566778708,917304.0353565895
413.92217276686256,1282678.2376736514,920740.085256012
408.3618668933168,1273050.8172036267,922239.2781509649
412.08147218865156,1211268.924904982,941277.9617317795
434.9771194132707,1086241.8746730692,1087796.0497406167
442.84735144014627,920223.9179604634,1200252.4558372993
457.8083418798087,900640.3997557209,1249032.2133528388
476.7660644794016,878947.9440781593,1230642.0177851263
496.99169581806797,890255.387957593,1188664.2718797107
488.06637966049215,886733.9899528325,1213716.2872375154
489.4995164021387,877592.8566472038,1234063.926341821
494.3609417490042,864199.9628970921,1243232.0089403973
506.1572611546681,871898.9573733034,1170303.5102194655
520.3113487756139,896800.5539230197,1219462.4173017826
516.7309487968951,1054414.0380968899,1020709.8699554179
508.7076269760588,1185483.8383734848,892803.2754916876
503.4707224794829,1208484.979396143,860129.9973952962
521.6286496175842,1220800.4915810137,848917.7511251838
521.8159192887377,1217688.6245860117,902209.7401881953
486.55723556824444,1019144.8606213614,1021188.2015368247
454.92587512496425,949852.7472008782,1168041.5715679664
454.706869735681,1007128.34636812,1162070.9108745027
464.7329987470085,1154339.5137575963,1022706.0008760217
479.9334234528944,1213818.8693358568,903395.7108211664
446.4937175815794,1083443.7694559747,1039101.1260430502
436.8435648120868,963490.473107789,1226885.0281524279
440.37091601912874,920396.4336029836,1250005.3474202114
450.2335001587494,875115.4983574024,1255444.0472009343
479.4667982672389,886247.3432223196,1238945.0856839372
545.2796485869939,851608.7567216719,1190724.1859466983
612.3930102987684,815300.5553155442,1087299.212871316
545.5654953299318,829315.1233973929,1158950.7071481824
443.821213979943,918481.6715359306,1263060.979190927
367.41915167851187,923631.7184999206,1381480.0217282337
380.00603081934963,946298.6872955951,1303031.211134149
395.31131070495985,914523.0235117563,1287210.4909947056
435.0820609403099,1008101.9511384532,1175164.6657480758
457.4106958632315,1129718.831737778,984933.8068113696
492.1624702041012,1174677.1979381128,861720.1724722197
469.6966075664375,1041321.2205518743,1058695.7606724415
453.669559530971,941620.7552003302,1219443.1925394046
468.7589877301336,959939.370167634,1138586.2526113326
472.77239775280157,1118425.8725066017,1053820.3461169042
468.78952777177244,1254864.5359640226,912137.3191134522
506.3868141569419,1051896.758831711,1051125.9850562431
549.4601465725004,892055.5349673831,1164665.0026975982
556.2416956218583,915510.4588899707,1095247.7970121463
582.1032003351027,1058198.4387682762,943840.728387759
582.4136087532456,1162520.2824823528,804768.5814290235
512.3001766861627,1165702.8866017296,874668.1046669903
436.4940361886228,1272728.3711093215,903002.0130583002
446.4976433450439,1151913.8736377405,998018.0844705008
457.7337583701527,1022423.3390769925,1100517.5780522884
482.9637742475205,908772.5986207509,1222983.1169220172
473.52487390339337,1078392.3016943403,1090801.3180224975
457.08034668459374,1201293.9806237496,912751.7491410755
479.46672023583267,1124803.8045112758,962542.2354866561
506.41659484390493,998409.7255664665,1113147.421270206
522.4191706334307,899775.5887800151,1195051.8067388767
509.2183116944792,1049321.5912274956,1074519.0272801344
469.4275050398581,1187401.4349376056,923514.380684155
466.11674038974803,1134974.8869125964,976468.0117462745
457.7193382615952,1012245.6867343201,1121078.6091938736
450.9137162537279,910537.5698804635,1276164.8960984433
464.78817353877014,877279.7514390802,1253529.176642959
473.20581473225934,884855.4921948013,1218028.9557045528
465.4482335150907,907738.3904117963,1214808.798185359
430.35794168093196,917164.6362981591,1289498.517765859
411.5356897429243,925888.3014938971,1327137.9844717176
489.7117053635043,843054.2054836253,1265114.386736345
569.4216480144502,839044.427515732,1187666.7451855124
555.6331193681632,819329.1447106943,1178679.1259336476
503.2779698632553,863140.2724733142,1181651.133257777
465.10630822312464,883540.3635890088,1264549.360182384
472.4969305249317,858805.0671261927,1244551.7779851642
496.460859059971,872830.8574167283,1267131.9603283461
503.32116529302937,958308.0222655376,1141723.865943169
496.43946526588775,1116801.2762688047,983195.8257659511
488.43609448552337,1198360.7756253167,911592.471192224
482.9678717631615,1064607.936787533,1064117.5996407783
479.94678861003337,946301.1384014847,1176675.1590107053
485.3522908319414,899789.4925257703,1235672.653185817
521.0178486191862,848396.9519679851,1185786.4293956128
514.7287344799437,876643.7646397705,1159199.7331480829
480.08065918503803,1063599.8115789224,1051472.764582335
443.66895845772484,1208525.8897324253,956260.4827034564
450.4202767811859,1181489.208572187,1017088.8464971427
450.00768763228916,1017632.6481088626,1162019.577440488
466.26046863567177,867698.4120382752,1258908.640203109
459.093558671387,927392.9694472868,1272888.8637310811
445.78642472002946,893303.7504752879,1276405.813314553
433.5320680231976,917589.9345695904,1215498.7674914538
408.6600769186088,918716.8573829362,1262056.3457659977
396.5235624173924,935814.6010321018,1273128.959177425
461.6420124925183,871249.6337890778,1276652.6463442196
516.3023170745863,863467.263454856,1209132.2404648168
539.2153938354551,974602.5648720692,1112189.8699405717
529.9788803921565,1102898.8235406964,963422.7138801849
539.4634459694036,1195997.7880031148,881155.8180200348
528.0266373013594,1175679.1116092813,855469.7691520241
532.6020181734807,1199237.4050136372,840903.2613946463
537.9508869598128,1195270.8911310595,843369.7353054464
562.0232789858059,1204598.0501355845,837525.1813608052
569.0117815843225,1122798.3969845402,867174.7405574768
531.5983828418005,1067321.7207165249,1035562.4811865841
505.9152266483496,928883.0201899649,1212782.2723643181
521.7884438539866,943148.299855575,1083770.234820489
568.1574131412125,1026496.9616068873,959949.0080518274
607.3395186619887,1208679.3277148907,831766.1309051464
542.2062978423877,1202932.8507661081,882841.5106092796
497.74713999784905,1213980.947944092,899834.25424019
527.5349491482107,1216009.8861319555,869242.60826879
593.4438157475488,1131722.8094970663,799654.4954878398
639.7266194449044,1097812.9485022223,774611.4894683751
559.9185633766883,1209434.481397593,836677.2496458251
457.40118398493416,1268119.5761545328,881580.6647847171
441.50191486004627,1277675.511221581,866618.9427431844
472.38037407868484,1229265.1168020456,864665.5837598285
501.34802419562936,1209363.4931991904,859616.30074123
508.3107141531611,1032401.9470907506,1027672.9619420517
515.4449118023671,888246.4722636916,1147643.6158047812
485.28587883583356,889146.8141754327,1223195.990297548
454.387518822801,876902.3380992578,1256905.0306504779
417.5858454279368,919442.3664327796,1218000.366262631
429.63732284932576,1087834.0483723993,1106341.3237108423
436.8321893736511,1226188.5602246916,945322.1551285181
430.95004546912713,1124464.3206786772,1001876.9177937653
416.8693833417285,1064558.5349459439,1184278.7208716627
402.5300832499128,938716.9618379517,1253821.61381993
396.4314424549864,1107240.6192854329,1079526.248989905
399.349788243859,1260913.352929955,954358.3625648224
408.4996852081056,1192785.5971024442,1003838.3054078957
438.56726724671944,1015918.7427891986,1145903.6998594706
474.43770374940414,907924.6967319752,1250820.825941105
484.1525793807555,1093753.3381095855,1078600.3931329814
486.7888614697884,1209641.8629190533,950019.2524327554
533.4017733086251,1157297.2059377015,928711.7696235752
585.5264011867954,941907.5615685957,1057156.3818889891
623.4289131063933,832714.5593288965,1144520.7548944417
559.4484363103036,854655.9719925049,1238767.793304854
482.70651572659096,874349.6179607251,1254303.3138759842
443.6086085109747,886482.8152947072,1205177.8374385044
418.1471637800939,895962.5209178878,1248204.490293754
399.28307494302413,942911.2201633048,1281285.5447151805
446.46669157202706,1077447.0575563146,1104783.821900977
500.45670993880174,1142599.2909656183,894047.6375644339
522.5328642002754,1206942.6060952428,842202.7236796153
512.3729159632707,1219199.2672794631,825698.0417626353
505.18775688152056,1147087.8657269739,862513.236085796
471.53902622094057,1054690.1217680287,1050732.3869904254
430.71701553288494,924643.2468223636,1204024.9747709946
424.09710893624754,897285.1018732692,1295848.5096731759
428.5770242387195,907345.0618242732,1264613.6545040417
413.5346011920514,874813.9088255638,1287686.536654631
410.58634901869516,920446.4542409937,1249325.8441576501
395.20669195447863,921187.6853106057,1302792.4431550568
403.496946790239,925646.8780910097,1282829.7299553491
416.23646324111746,909555.0915603986,1231902.1282098
427.6719374621312,880751.151469215,1281135.0771623286
413.37241075017016,943890.974020936,1292075.6762636586
386.0122899058805,971930.4183023254,1327505.8143768015
416.34277520592406,970462.8132511631,1231680.9445441642
472.73955630364844,1104908.180244047,991410.4669418772
514.9846938411029,1185363.9683880564,860107.6331305952
485.7297267988502,1205233.4750830627,870131.9334003587
444.85433528045,1283052.2365991985,913973.8842249205
447.5153212340588,1291855.428434008,866121.0805754923
467.9245005523494,1267804.1385769907,860595.8906580714
480.82095715169703,1219602.3719752103,896090.076052934
444.3215733436306,1078620.402742839,1094164.3135691674
406.2083534641654,997061.6746419839,1259818.7531039768
404.4350958756434,1029053.1619073722,1197260.0154328211
428.72284304631484,1139861.8502609704,1049834.4251350889
431.2254776083813,1271096.6740695233,925151.4441603519
403.02549026372253,1090784.0318316019,1097359.608056551
377.2685462115195,984190.7312582707,1282918.6236638166
399.69858149076816,957366.05568034,1261180.5300488577
464.841711752454,854902.2790436512,1237140.2726581448
518.5225345374726,848423.111783237,1187480.8168154382
516.0970086650773,854130.2508279164,1196520.3316675636
503.7242370453514,843671.8003482184,1197575.3065203193
501.7060365258197,861195.189591811,1197011.5637631558
490.0814591283655,886257.5149385645,1196382.5015532926
471.5636711487905,880720.909786178,1224074.6165387563
450.8967392012459,911302.9932634879,1249843.7822066576
420.18712310247537,913831.0816859932,1243290.3746690669
430.7291037841331,882359.7430503295,1205924.9102163846
440.5012220225886,902990.4098330131,1286668.9275410506
463.07207716126754,955719.5330587011,1265240.9445031
472.3026241675382,1035060.5254679419,1096489.2099820226
477.65509005029077,1174246.3186905652,896481.1456457882
481.7012990037525,1166457.836927512,1003627.1661563154
451.5392260990468,1037428.1904746782,1091465.523196439
439.6222211124926,918542.267069897,1246402.6813611554
491.33127711275483,1045307.4836248556,1090989.416197575
539.8926094084851,1163180.9050976394,942515.719093863
553.8697292938841,1159571.0550649576,857992.7278072366
543.6658319849926,1184958.0615072262,847742.4876397199
528.7018939649845,1175939.1934693286,856951.0679835856
500.7121903167266,1231180.8097322946,842264.1065611625
459.80960623857965,1289873.1471782546,897545.5942892008
453.8291846364369,1180430.3552025724,891231.7982381667
490.1005921637487,1212895.5299356142,892084.3856097534
494.3921647064268,1192774.046500257,901590.3344540733
474.4797508852934,1063172.9394876626,1035197.2082879231
472.9723279747964,931176.2629180545,1205780.5269573734
486.7150471348956,962972.5291858802,1174978.3374860592
523.765486244406,1078826.5143421115,1012919.7412778259
543.1033861092591,1161242.7358379276,843516.4305962431
526.8295615090175,1049324.4849409184,1007368.4852183969
511.44756881597783,922040.1178793019,1151215.1730316426
503.44553365072795,841872.1529751883,1246570.7782055591
496.3850740831008,892396.3341274601,1206063.700824761
496.6165051696475,893892.8405442485,1180588.2210707131
505.3888300204072,1027188.2949918244,1052477.100468751
512.7950238285789,1171067.9310083457,935782.9549856719
484.99261468322794,1213172.9924629699,898175.6810698669
437.227186603401,1251154.1519052377,916076.3766185009
389.61944129214726,1285990.0082358145,942553.2857951971
402.6645345451604,1138823.4696428424,1085144.889898303
422.2674453362877,947837.1814027936,1241469.1605046492
456.2346199882996,917086.8810581648,1212853.2809261484
485.1576784207472,861456.2927776115,1213971.1883147452
518.6030689534159,849881.3876404163,1190461.0242785267
489.9182650178729,1026422.5632515835,1093645.890207905
477.4410623322267,1169840.7253354823,936937.7723791045
472.0593855725325,1253870.2665858425,838383.1427620464
469.66693490497886,1176158.0623252892,858298.2035706963
497.0479039604647,1221851.2358316528,889066.834187776
496.2074455752996,1134895.8538642987,1015285.6845229834
502.4188329984481,919468.0497591714,1160419.8521235879
480.94825968171523,964770.4312857674,1169653.2048447293
451.8819073563164,1125475.8758175934,1013498.2182216425
415.2685826439426,1311366.4732189577,902595.4424037134
433.39994480517964,1274111.703879517,893422.1841556178
449.58537471607997,1226209.226572588,930689.1203354748
430.5883899505487,1226277.279885692,876024.3271579846
396.1023013410759,1308817.7159572477,903313.9766999525
373.1054836350262,1277730.3224217906,951252.1411234667
405.01446492568436,1139884.2620655447,1071658.716778813
437.9778307676175,914040.0414134789,1186468.7289917239
499.8184457759247,887006.2603533068,1208630.5949579736
535.9952571369008,821690.3217716512,1192615.5745784373
563.7944262357163,826367.840773217,1176398.1430192061
509.036887579029,833360.8965086166,1210098.2883306823
455.1002859213191,898691.4477787707,1255999.0750088722
430.3715217793441,883554.7444482922,1294216.264614501
460.9555479157248,889203.9922164715,1225695.8204039035
485.25428947353373,884585.83293671,1257832.9405817094
451.55204541135737,895107.0488472994,1257746.4508890507
460.16654560388827,881535.3000494973,1235676.7419755908
475.1898761131439,987521.1404279969,1121090.0715121815
538.661793444124,1022088.4617069754,971441.7145360662
566.2841928967022,1127309.0364253768,848956.6123886942
527.2894590275099,1022602.8004192915,1035753.2301116196
506.6433518517918,890998.3813406877,1172201.084473621
480.05869880271473,886865.7655163109,1194951.8935281103
464.3761379642178,906498.943526871,1212423.8081471287
440.6768334660733,913534.7270877413,1208464.669560136
467.90295030037964,891526.9292951645,1274155.9520587763
504.03182154781,905430.8169208462,1255667.7305701713
490.0033742702975,872988.3342567801,1231593.990287302
445.8083773080235,871597.0968937448,1259038.970404013
429.52222996618855,925297.8322818453,1226107.7903743186
419.08506866517257,1069886.2183058958,1129892.6440347617
439.6900579120139,1210517.2131878887,951521.4121006335
410.9508732037236,1317621.8142145148,887038.4557716493
368.5185064003064,1290771.6488372528,971798.2123523748
338.6002442887237,1303142.5017596805,978307.9653404657
440.7409386779495,1153893.8853590945,1078434.1622563927
532.1297542129211,867664.4038189984,1146207.3643881113
535.8559736658606,866465.1013087812,1196632.6665465464
468.2255143003499,872992.1027102642,1290351.5197089561
420.09394573522945,921658.568153787,1242566.5740539196
426.94959371398505,919567.9224981033,1275479.9562042865
434.31178269911874,891569.2447810491,1260851.6181340585
468.12334596303117,885061.3344672618,1246681.9741229792
517.3640327232765,859479.6843233882,1222236.8524177992
555.7596222694236,833625.1374003153,1187843.1554899435
538.0917813800796,831889.8774018084,1169720.8747219609
529.2770276903833,847194.828537959,1200368.3144237278
518.6118085631025,861138.3264498544,1226572.822434474
500.2639250538557,880520.5485934624,1230647.9152314912
488.96377446556284,871859.7745626098,1248484.2162064717
461.113377112775,906386.0508974204,1286026.4681668342
428.99456068448825,906839.8056641481,1284249.6300586464
452.92038131556603,953811.0590481905,1167650.3031593934
507.45705325689624,1103646.1259407508,976215.7145732245
564.1125298774377,1221909.9058672918,862682.0293689083
535.3848258100143,1178617.5547374757,879625.8330663876
520.6385312108906,1244896.10584019,851842.0978156236
473.0403306250776,1106967.3690365944,963962.0034334302
421.66707190055513,1014116.0917553076,1151137.1978099213
367.90815589775724,903658.9502036044,1307955.6971438637
382.13668768978135,889064.1365569473,1325622.584404783
411.3419017486894,936711.8554157607,1201195.9593043115
434.5124738826905,923596.9684551974,1292623.5893507423
469.25146994522913,881169.5098943324,1227427.3978304476
503.8140376716177,866513.1558757308,1201496.7571971978
488.4095510214117,1060145.0857981853,1103131.9564229313
464.6136447422432,1187779.1648788257,957561.7521984505
458.8586595656936,1186017.647529309,940161.8537680885
462.0487572600911,993772.1894860028,1124678.513749018
468.51357869154714,931207.1445875464,1233197.6587016066
437.83703902784816,1074326.6609042815,1086224.8001581042
418.0753743584556,1185559.768098266,963835.3582211332
399.175247111463,1199789.5747023313,1020377.815618807
403.41530927897986,1034117.3653505618,1177114.8082438176
410.5041502791477,946278.9159657271,1267285.2312606326
409.47072281250587,1064713.4960839783,1135122.2537090187
403.20908843276965,1262451.3990266987,973582.5255409799
407.75106054384725,1255582.6487504337,916555.3262670948
439.13845858614775,1228953.2277463435,897037.238542757
458.36617638775203,1220383.7772610434,947080.6664724195
422.6936747694087,1123504.4614610744,1071757.9624879595
397.582076533066,984224.4732678151,1231438.450199009
392.5040785735316,981683.5969534261,1164330.652369507
416.151947075396,1166360.304239669,1057296.7560540766
433.68314665169527,1255409.521366843,876502.9694923741
466.5228261268011,1234529.936902773,891902.6180203606
495.6824179129011,1216714.0890107148,881125.2744214389
477.1006504818339,1138934.317785432,937776.5300097711
435.6273224188657,1058113.8845770536,1164464.7896560708
415.8411380870174,918708.351723599,1276554.6684890774
439.95334990833686,916648.675680953,1279931.5173768178
459.0652262151115,882698.3186064389,1230652.2865599347
474.34830416961245,890578.8987190849,1217079.2008565606
469.67264053463856,875295.8511341328,1216877.2690900124
468.4631063963091,915716.5207795524,1313514.3501193062
442.81090551055735,905877.7305557305,1219749.5363391188
418.3821198591477,906752.9605420993,1297862.7047347014
414.1462239306766,901883.586924962,1276283.8046652398
418.61484821892043,879668.5000395281,1324916.2017500286
404.6512618491506,915515.0759400957,1256997.4029920234
444.2030062598956,854633.3342867253,1277157.038586354
475.51853797102007,886981.185746923,1237519.253666167
487.0787428979425,869588.3306926164,1244706.7762773929
500.16653207926197,888687.693962208,1196104.0417646747
496.0371319276983,866738.7664278323,1172100.0380429414
519.7076953731706,869871.9115713026,1217137.0975826532
542.0690107932736,842595.3385235213,1167098.773164645
544.2882694956484,858161.5036142198,1185828.6779668035
505.57504787931566,877130.259671319,1185001.6080304382
469.7838814239022,887734.6536694845,1240848.2381054743
490.61524665099955,889395.1090930103,1242443.1205630216
491.8800166792603,852730.7071275932,1213482.8695319341
503.48500154826706,873646.1641890815,1220139.3806963
484.2084816684786,889452.2102240616,1189724.7712850613
475.39709720305643,843450.9002847516,1227007.3162732092
476.71628478756963,882249.1640025263,1238159.8020641732
476.7152596734895,862024.4803349567,1216562.0711080057
471.6676286227676,875234.9205498169,1248020.0383621813
466.12933054460177,866075.2356251369,1279360.3670701154
460.86512005423157,895751.5328489172,1267603.2118442087
471.7447363595905,907414.9180737177,1215795.2330305225
505.21429004618125,880880.5353086792,1219117.90222146
513.6795174777392,922686.8508701681,1114026.6600741153
516.7703660614477,1126256.4650217597,982358.9314514742
507.332107621191,1231643.294793317,836057.813802481
491.04257810729496,1258409.8125774458,882340.9441066955
460.3358234537073,1230794.3959983776,913682.6551814085
462.97311873461643,1207767.9308254612,966906.4142544686
513.275312146383,998728.9941787852,1062548.2994952977
553.325140803358,848118.1051796414,1151011.3469908747
537.2850894352324,989380.4473232287,1081022.5075746467
506.8530921082382,1154075.3908997793,924008.6143762235
480.16314767662794,1162807.060922855,970818.9570908431
430.94034905938366,1050628.3205008334,1152764.6193614488
406.7072118560949,925062.1082953876,1242728.762099215
454.90589474075153,909181.1673945774,1273863.8539201738
507.9929536611245,871308.7202229099,1219416.3262094283
508.8111389929937,966679.7805924293,1121690.5847587953
500.98778737090794,1127115.5728407677,1007904.4328235718
470.02481353695066,1208878.397316427,875679.1766254375
459.74651798215893,1108580.1614066698,1015138.2559552385
442.6016994680821,942927.816839206,1189362.7792680257
423.66104033307204,888193.2310936648,1304526.5204654671
424.46868425516743,899242.5465188245,1305357.3725398686
411.0442607141138,907398.0844945327,1250806.0211613695
417.0625837530013,915761.1759132744,1242215.1229843262
425.03116299537896,887941.9271400146,1249048.333785109
437.542924817044,936028.9253525131,1256706.1125453534
443.5198211680725,908412.4105852249,1232103.0797395373
442.4935622423215,930366.2902215973,1243776.1180518528
482.3286831638168,1017183.2052592287,1108299.2334614415
528.3067050153672,1169173.9276520212,921767.2657879839
520.4608273418843,1108200.9146185527,978910.3890010968
471.4073844489173,1017441.5475656699,1109662.7784811766
436.47843738498585,912851.4440332865,1289224.3908861226
474.3069767932137,1019783.5793456107,1103814.2751975383
523.8931859891849,1137142.9533100661,914077.6285797448
514.551056164025,1237290.4189324207,876486.2528306828
456.6427741267051,1245059.583787726,895431.0323073667
415.4971488228897,1278926.7684496203,915338.2504585998
427.0931406552826,1294243.9276638806,888719.0695040937
439.9966367094309,1285485.6344392041,883763.5023122145
438.8083729560247,1273622.7959943959,892639.5145213882
420.3287450578904,1261338.4959583771,916287.3313738017
414.23866594509786,1242992.928822953,936027.9924026233
440.876718943723,1105952.2851135994,1047286.5293311842
475.962134053158,941811.7362448436,1167287.6256822485
481.5826073897242,888743.3382243842,1262834.672462176
449.90953347068915,893239.0477375158,1270656.2018958312
422.820052498202,893246.3967468363,1293588.808855541
437.3238493987457,931844.9163484599,1254701.611739069
461.69276340861677,901383.8316938909,1309492.0136097497
474.4408671848369,869574.5149375097,1231246.7152811156
486.98204001162946,858118.2581677113,1289098.691815116
502.42584715142385,873384.2703226963,1222690.3483952046
472.06904742550074,875216.8819521761,1259060.265064791
434.29326913509266,886774.812039969,1289124.4754694675
456.2929320311949,992655.752366538,1181238.029560684
486.77476248829015,1070125.8557504397,1037767.8271176945
527.8069440638499,1162217.2632512404,861821.3967397745
484.46515749276506,1282773.4763541035,887797.2263531609
443.5037866450154,1291517.2315054727,912945.113110631
454.0283975445275,1172861.8036994513,949540.2457314314
506.28924308769126,1017850.9065569775,1065691.263158607
544.6596458534972,830634.0020375311,1161845.866434172
466.8776709918856,917278.7069278683,1217590.0467310473
393.63884330620846,922330.6080695202,1300586.3070567492
378.4172082069911,902752.4236078551,1304858.4082883897
395.9366879958302,906361.5567270532,1312388.3971257822
415.1038046466861,953869.8594491082,1307139.9025805718
422.3274711583119,1068889.7387169586,1136304.1905257448
420.83443797387525,1254908.4463718517,1008115.7482263907
433.6516590198749,1134023.1179901427,992959.2605555938
442.1758088804748,1049654.3772797429,1137555.5575277111
437.74658232193275,870049.6419726274,1264109.9898484242
427.21437356887054,914999.9324565288,1270853.0741841428
409.99306863784875,906514.1841100474,1297140.2207985015
452.1905739188147,879171.2095723057,1199958.2049569553
547.6781780116238,862299.4694366236,1159862.9864081745
632.8135427717298,829505.3211336287,1110052.6686584046
555.286115484588,818238.6440820547,1189547.7441410834
495.208068492189,869130.8330066495,1269953.9435827483
469.85552076753333,892272.3704157289,1225744.6078534382
484.90226769806054,870204.7160254316,1204604.9915957695
509.8964283906747,870091.3058691182,1219682.2983375445
491.4940044286172,866049.6137721943,1226224.260350404
470.2413174764549,847471.7723655484,1219566.100007907
464.24096155817773,883761.9921781246,1243975.2457795916
436.8831897397379,923103.556066993,1224316.0290527288
435.1915566435634,909236.6058394552,1268495.947545171
460.25278450508057,897597.320403371,1244919.973707309
496.09260590309907,860174.2165618937,1257507.708772958
508.9969699634793,850825.8538386895,1175998.356307225
504.2147962768327,866530.4670344716,1216193.294659358
491.74345887370214,858430.4601782162,1226732.0496308913
431.9070423340099,944918.287592198,1262376.510642073
366.36850261588353,958715.2237407394,1331650.0844818428
382.54275171320074,918673.3341929693,1310833.067112908
457.570698557706,874364.7957497558,1272353.2841417613
507.93842090990245,872441.5979261274,1168573.059396666
477.40954483728115,1032034.8281738354,1056411.9375351698
456.436351184468,1210122.6390866686,956464.8495197627
470.7303061288331,1198993.3552670255,947808.1550106289
531.0796224282905,962003.6808809451,1083356.7550103865
573.3532702628045,833969.050502001,1149686.2997109322
511.86149765944634,1028589.6630385029,1032098.2222129881
425.64658020684163,1230168.8354064256,957042.9432032441
403.4320158477068,1231759.1833898441,987029.0862177892
434.63863097881983,1028734.1322851122,1126655.3513744953
467.5703968351669,876212.4468520698,1266005.1122465022
476.7510073711219,861392.0734417943,1263061.8446683157
500.951084068759,868304.457866167,1223051.7548589762
484.156517579168,975844.990734809,1160714.7469173314
447.2384215486388,1118672.1629709632,1050797.374198705
416.4198181104905,1303445.011519834,922743.060323005
426.02094694574856,1293644.282368509,916951.8555434362
433.8742459767635,1249999.563777444,928596.682944178
435.8725341129444,1189549.246020051,1003047.6406357307
413.6722306838969,1023756.6011719476,1110457.6901162325
402.9866569945393,927803.2320870896,1290485.1588271072
402.9181060476523,896353.9731491354,1273412.9473901044
398.8216371629106,925793.4962903878,1291333.6824957002
426.66299012317245,889600.5265897874,1297137.4414854818
464.92598253783837,879836.7817707438,1251252.6903312379
514.9382266230969,844921.899568932,1222723.7197813557
488.7175190394399,866629.8104644091,1249741.808580316
463.1596860100313,872878.9648562577,1212701.801350301
447.8356434099173,882414.1142632652,1204897.7607232656
427.81265629957784,878807.7178806888,1246252.5804177183
420.0781627392604,924733.2409343362,1224345.9073797618
431.86381219024355,1045550.3716049833,1127630.924639427
447.3457228029225,1227558.9122140745,958166.8793308894
447.9331401558258,1228487.8047677889,872115.042478147
450.7822393693615,1214248.0976873518,889960.0283519524
448.4052795555994,1258544.880729491,873361.1455495274
398.9125481438635,1169847.3911804173,1081136.0405538005
359.3652125244666,985670.2665762828,1263311.514772103
330.3259200445559,966871.1904496243,1327885.910558475
308.67533799917925,958885.6578842629,1330366.9498848848
302.80005236959255,964958.4576139632,1348448.6616743985
348.4471066336349,973387.7932661286,1323681.5825422655
379.3220490788475,964163.1090891458,1264230.434004307
386.29223428773236,879478.3557190901,1329336.227157674
353.64162250517904,937447.7418041046,1285159.0957079693
354.5866282080576,968328.2683894129,1316796.0760853435
444.9070110309532,1008140.4299279194,1121572.5722547958
530.0646351976432,1140566.8643039153,941690.4871930755
535.7078762734434,1091130.9580838736,952917.5442427448
470.3125835333607,1020386.6811020053,1129115.6861471494
396.33281319228405,927199.9755246008,1306936.3639363742
437.07128964872476,907883.0745205226,1271319.6030976863
484.1198907985849,884389.6593890798,1192699.9788168806
500.88085948562787,873252.8007708136,1261429.8390190678
489.9713058678679,858098.9488417917,1218420.783239069
499.25649179768357,865221.0544994487,1235103.7142970823
432.1261508304109,895323.8759786454,1250300.499507888
387.59036532175736,953954.3356691274,1289021.1029548356
366.44515619529574,929159.4576092701,1313442.5843689572
395.9628201142141,919416.3682162293,1333835.0256749215
400.9843768248151,884635.7669725593,1292917.0493594692
408.5112333132931,909777.8629507523,1261020.8698352412
