Time,ax_barato,ay_barato,az_barato,wx_barato,wy_barato,wz_barato,Lat_barato,Lon_barato,Alt_barato,vN_barato,vE_barato,vU_barato,d_izq_barato,d_der_barato,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
437.9,0.0015,-0.0068,0.0041,-0.0043,0.0056,0.0119,19.384590,-99.170000,2239.86,14.945,0.014,-0.047,499.44,500.83,0.00,0.00,0.00,0.00,0.00,0.00,19.384596,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.0,-0.0037,0.0030,0.0024,-0.0030,0.0025,-0.0073,19.384586,-99.170006,2240.00,14.978,0.013,0.005,499.85,500.16,0.00,0.00,0.00,0.00,0.00,0.00,19.384582,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.1,-0.0015,0.0044,-0.0010,-0.0039,-0.0030,-0.0046,19.384561,-99.169995,2240.03,15.018,0.058,0.005,499.73,500.61,0.00,0.00,0.00,0.00,0.00,0.00,19.384569,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.2,-0.0046,0.0056,-0.0058,0.0053,0.0027,-0.0009,19.384560,-99.169993,2240.41,14.941,0.017,-0.075,499.90,500.16,0.00,0.00,0.00,0.00,0.00,0.00,19.384555,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.3,0.0025,-0.0002,0.0060,-0.0038,0.0070,0.0001,19.384543,-99.170006,2239.98,14.926,-0.016,-0.005,500.77,499.80,0.00,0.00,0.00,0.00,0.00,0.00,19.384542,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.4,0.0004,-0.0038,-0.0018,0.0086,0.0023,0.0003,19.384534,-99.170007,2240.08,14.972,0.037,-0.018,500.48,500.83,0.00,0.00,0.00,0.00,0.00,0.00,19.384528,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.5,0.0051,-0.0001,-0.0034,-0.0021,-0.0022,0.0030,19.384512,-99.170000,2239.96,14.990,0.012,0.002,499.21,499.77,0.00,0.00,0.00,0.00,0.00,0.00,19.384515,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.6,-0.0001,-0.0084,0.0007,0.0043,-0.0001,0.0031,19.384509,-99.169995,2240.21,15.012,-0.010,-0.009,500.63,499.19,0.00,0.00,0.00,0.00,0.00,0.00,19.384501,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.7,-0.0011,-0.0019,-0.0003,0.0028,0.0030,0.0058,19.384484,-99.170005,2240.33,14.951,0.028,-0.028,499.64,500.12,0.00,0.00,0.00,0.00,0.00,0.00,19.384488,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.8,0.0041,-0.0068,0.0032,-0.0075,0.0059,0.0025,19.384479,-99.170006,2240.37,15.001,0.011,0.038,499.95,499.78,0.00,0.00,0.00,0.00,0.00,0.00,19.384474,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
438.9,-0.0047,0.0014,0.0024,0.0014,-0.0001,0.0014,19.384468,-99.170007,2240.44,15.026,-0.052,-0.021,500.06,500.28,0.00,0.00,0.00,0.00,0.00,0.00,19.384461,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.0,0.0011,0.0053,0.0036,0.0047,-0.0034,0.0035,19.384449,-99.170000,2240.28,14.964,-0.016,0.046,499.67,499.51,0.00,0.00,0.00,0.00,0.00,0.00,19.384447,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.1,0.0007,0.0018,0.0017,-0.0005,0.0026,-0.0028,19.384432,-99.169998,2240.21,14.883,0.000,-0.040,499.90,499.74,0.00,0.00,0.00,0.00,0.00,0.00,19.384434,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.2,0.0007,0.0005,-0.0014,-0.0070,-0.0052,-0.0032,19.384417,-99.170000,2240.01,14.973,-0.058,0.046,500.21,500.50,0.00,0.00,0.00,0.00,0.00,0.00,19.384420,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.3,0.0023,-0.0033,0.0007,-0.0037,0.0002,0.0037,19.384412,-99.169999,2240.05,15.080,0.019,0.022,500.12,499.80,0.00,0.00,0.00,0.00,0.00,0.00,19.384407,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.4,-0.0039,0.0028,0.0007,-0.0036,0.0023,0.0005,19.384396,-99.170002,2240.13,15.026,-0.002,0.032,500.07,499.72,0.00,0.00,0.00,0.00,0.00,0.00,19.384393,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.5,-0.0061,-0.0023,-0.0069,-0.0012,-0.0025,-0.0067,19.384383,-99.169998,2240.07,14.948,-0.011,-0.045,500.20,499.73,0.00,0.00,0.00,0.00,0.00,0.00,19.384380,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.6,0.0030,-0.0064,-0.0044,-0.0011,-0.0027,0.0124,19.384371,-99.169999,2240.15,14.944,0.000,0.029,498.96,499.22,0.00,0.00,0.00,0.00,0.00,0.00,19.384366,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.7,0.0020,0.0070,-0.0029,-0.0054,-0.0024,0.0029,19.384349,-99.169996,2240.28,15.045,0.039,0.004,500.87,499.43,0.00,0.00,0.00,0.00,0.00,0.00,19.384353,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.8,-0.0002,-0.0030,-0.0016,-0.0061,0.0006,-0.0008,19.384345,-99.170007,2239.97,14.940,-0.027,0.048,499.85,500.26,0.00,0.00,0.00,0.00,0.00,0.00,19.384339,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
439.9,0.0033,0.0065,-0.0003,0.0010,0.0018,0.0028,19.384332,-99.170001,2240.22,14.933,0.017,0.003,499.86,499.78,0.00,0.00,0.00,0.00,0.00,0.00,19.384326,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.0,0.0045,-0.0031,0.0009,-0.0033,0.0020,-0.0015,19.384310,-99.170005,2240.09,14.997,0.008,-0.018,499.37,500.21,0.00,0.00,0.00,0.00,0.00,0.00,19.384312,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.1,-0.0000,0.0003,0.0022,-0.0074,-0.0009,-0.0010,19.384303,-99.170005,2240.31,14.970,0.127,-0.031,500.15,500.48,0.00,0.00,0.00,0.00,0.00,0.00,19.384298,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.2,0.0052,-0.0008,-0.0043,-0.0095,-0.0063,-0.0075,19.384290,-99.170005,2240.30,15.018,0.021,-0.010,500.53,500.24,0.00,0.00,0.00,0.00,0.00,0.00,19.384285,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.3,0.0028,0.0048,-0.0020,0.0068,-0.0013,0.0066,19.384279,-99.170003,2240.14,15.044,-0.048,0.023,500.35,499.78,0.00,0.00,0.00,0.00,0.00,0.00,19.384271,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.4,0.0029,0.0041,-0.0007,0.0005,0.0048,-0.0073,19.384260,-99.169993,2240.14,14.989,0.042,0.006,499.98,500.19,0.00,0.00,0.00,0.00,0.00,0.00,19.384258,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.5,-0.0017,0.0018,-0.0021,0.0012,0.0082,0.0022,19.384250,-99.170007,2240.08,15.054,-0.021,0.008,499.54,499.86,0.00,0.00,0.00,0.00,0.00,0.00,19.384244,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.6,0.0073,-0.0012,-0.0016,0.0003,0.0031,-0.0035,19.384237,-99.169994,2240.09,14.962,0.065,-0.039,499.02,499.22,0.00,0.00,0.00,0.00,0.00,0.00,19.384231,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.7,-0.0004,0.0017,0.0086,0.0073,0.0034,0.0032,19.384224,-99.170004,2240.14,15.104,0.065,0.016,499.94,500.17,0.00,0.00,0.00,0.00,0.00,0.00,19.384217,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.8,-0.0139,0.0066,0.0007,0.0005,0.0011,0.0052,19.384197,-99.169994,2240.01,14.968,0.037,0.031,500.41,499.63,0.00,0.00,0.00,0.00,0.00,0.00,19.384204,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
440.9,0.0028,0.0031,0.0056,-0.0018,0.0014,0.0004,19.384192,-99.170008,2240.02,14.959,0.032,-0.009,500.05,500.78,0.00,0.00,0.00,0.00,0.00,0.00,19.384190,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.0,0.0020,-0.0059,-0.0044,-0.0012,-0.0052,-0.0055,19.384183,-99.169992,2240.16,14.970,0.028,0.028,499.65,500.88,0.00,0.00,0.00,0.00,0.00,0.00,19.384177,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.1,-0.0013,-0.0054,0.0019,-0.0012,-0.0046,-0.0052,19.384161,-99.170007,2240.22,14.992,-0.011,0.055,500.58,500.35,0.00,0.00,0.00,0.00,0.00,0.00,19.384163,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.2,-0.0020,-0.0070,0.0029,0.0044,0.0084,-0.0022,19.384145,-99.170003,2240.42,14.999,-0.034,0.017,499.64,499.34,0.00,0.00,0.00,0.00,0.00,0.00,19.384150,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.3,-0.0003,0.0028,-0.0009,0.0024,0.0034,0.0022,19.384136,-99.170007,2240.31,14.985,-0.003,0.005,499.50,499.83,0.00,0.00,0.00,0.00,0.00,0.00,19.384136,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.4,0.0009,0.0001,-0.0019,0.0103,-0.0026,-0.0006,19.384128,-99.170005,2240.09,15.020,-0.000,-0.014,499.92,500.20,0.00,0.00,0.00,0.00,0.00,0.00,19.384123,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.5,0.0061,-0.0041,0.0018,-0.0034,-0.0003,0.0027,19.384101,-99.170006,2240.05,14.948,0.023,-0.047,499.52,500.38,0.00,0.00,0.00,0.00,0.00,0.00,19.384109,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.6,-0.0025,-0.0019,-0.0014,-0.0013,-0.0023,-0.0036,19.384099,-99.169997,2239.98,14.962,-0.030,0.046,499.01,501.52,0.00,0.00,0.00,0.00,0.00,0.00,19.384096,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.7,-0.0015,-0.0044,0.0030,0.0098,0.0003,0.0011,19.384088,-99.170001,2240.37,14.960,-0.002,0.051,499.39,500.39,0.00,0.00,0.00,0.00,0.00,0.00,19.384082,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.8,0.0002,-0.0007,-0.0006,0.0026,0.0027,0.0021,19.384062,-99.169999,2240.21,15.096,0.036,-0.003,500.33,499.58,0.00,0.00,0.00,0.00,0.00,0.00,19.384069,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
441.9,-0.0021,-0.0059,0.0058,-0.0051,0.0002,0.0079,19.384058,-99.169996,2240.25,15.055,0.002,-0.033,500.19,500.13,0.00,0.00,0.00,0.00,0.00,0.00,19.384055,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.0,0.0007,-0.0012,0.0054,-0.0053,0.0058,0.0006,19.384034,-99.169996,2240.29,15.033,0.023,0.018,499.95,499.88,0.00,0.00,0.00,0.00,0.00,0.00,19.384042,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.1,-0.0025,-0.0030,0.0012,-0.0025,0.0031,-0.0012,19.384035,-99.169995,2240.34,15.005,-0.013,0.002,499.90,499.20,0.00,0.00,0.00,0.00,0.00,0.00,19.384028,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.2,-0.0044,-0.0033,-0.0007,0.0073,-0.0038,0.0084,19.384007,-99.169994,2240.38,14.975,-0.029,0.055,500.67,500.02,0.00,0.00,0.00,0.00,0.00,0.00,19.384015,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.3,-0.0024,0.0047,-0.0015,0.0007,0.0093,-0.0014,19.384003,-99.170006,2240.34,15.005,0.001,-0.041,500.07,501.26,0.00,0.00,0.00,0.00,0.00,0.00,19.384001,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.4,0.0024,-0.0083,-0.0060,-0.0102,0.0015,0.0008,19.383988,-99.169995,2240.51,15.042,-0.017,0.051,499.48,500.70,0.00,0.00,0.00,0.00,0.00,0.00,19.383988,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.5,0.0034,0.0049,0.0029,0.0037,0.0017,-0.0013,19.383970,-99.170003,2240.11,15.035,-0.066,-0.000,500.36,499.24,0.00,0.00,0.00,0.00,0.00,0.00,19.383974,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.6,-0.0003,-0.0034,0.0003,-0.0033,0.0070,0.0008,19.383966,-99.169996,2240.06,14.975,-0.018,-0.009,499.65,499.53,0.00,0.00,0.00,0.00,0.00,0.00,19.383960,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.7,-0.0050,-0.0016,-0.0010,-0.0017,-0.0069,0.0083,19.383950,-99.169995,2240.32,15.015,0.024,0.003,499.69,500.27,0.00,0.00,0.00,0.00,0.00,0.00,19.383947,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.8,0.0040,-0.0026,0.0006,0.0053,0.0035,-0.0013,19.383926,-99.169993,2240.37,15.048,-0.012,0.019,500.32,500.34,0.00,0.00,0.00,0.00,0.00,0.00,19.383933,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
442.9,-0.0072,0.0029,-0.0058,0.0000,0.0021,0.0028,19.383927,-99.169998,2240.03,15.087,0.003,-0.029,499.55,499.43,0.00,0.00,0.00,0.00,0.00,0.00,19.383920,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.0,0.0000,-0.0026,0.0052,0.0020,0.0065,-0.0020,19.383900,-99.170002,2240.49,14.962,-0.007,0.049,500.58,499.60,0.00,0.00,0.00,0.00,0.00,0.00,19.383906,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.1,-0.0016,0.0012,0.0024,0.0011,-0.0118,-0.0063,19.383898,-99.170005,2240.16,15.005,0.030,0.092,499.53,500.63,0.00,0.00,0.00,0.00,0.00,0.00,19.383893,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.2,0.0066,-0.0003,0.0058,-0.0080,0.0050,-0.0007,19.383878,-99.169996,2239.91,14.976,0.017,0.055,501.28,500.18,0.00,0.00,0.00,0.00,0.00,0.00,19.383879,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.3,0.0028,-0.0021,-0.0070,-0.0036,0.0027,-0.0070,19.383871,-99.169998,2239.98,15.022,-0.031,-0.023,499.69,500.20,0.00,0.00,0.00,0.00,0.00,0.00,19.383866,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.4,-0.0036,-0.0005,0.0014,-0.0008,-0.0011,-0.0012,19.383848,-99.170000,2240.13,15.001,-0.006,-0.077,499.67,500.26,0.00,0.00,0.00,0.00,0.00,0.00,19.383852,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.5,0.0026,0.0015,0.0051,0.0056,-0.0002,0.0003,19.383845,-99.169993,2240.38,15.047,-0.015,-0.028,499.33,498.66,0.00,0.00,0.00,0.00,0.00,0.00,19.383839,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.6,-0.0031,-0.0020,-0.0034,0.0054,-0.0024,0.0000,19.383819,-99.170004,2240.24,15.005,-0.006,-0.095,499.59,499.71,0.00,0.00,0.00,0.00,0.00,0.00,19.383825,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.7,-0.0023,-0.0001,-0.0009,0.0060,0.0015,0.0025,19.383810,-99.169993,2240.32,14.966,-0.041,-0.017,499.52,499.70,0.00,0.00,0.00,0.00,0.00,0.00,19.383812,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.8,-0.0056,-0.0030,0.0012,0.0009,-0.0020,-0.0014,19.383791,-99.169997,2240.42,14.934,-0.008,0.046,500.34,499.96,0.00,0.00,0.00,0.00,0.00,0.00,19.383798,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
443.9,-0.0013,-0.0037,-0.0016,0.0007,0.0023,-0.0034,19.383785,-99.169998,2240.01,15.034,0.051,0.016,499.39,500.19,0.00,0.00,0.00,0.00,0.00,0.00,19.383785,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.0,0.0026,-0.0066,0.0014,-0.0039,0.0032,0.0079,19.383772,-99.169998,2240.06,14.946,0.023,0.038,500.65,500.56,0.00,0.00,0.00,0.00,0.00,0.00,19.383771,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.1,-0.0100,-0.0113,-0.0006,-0.0018,-0.0018,-0.0005,19.383763,-99.170008,2240.22,14.996,0.048,0.090,499.89,500.29,0.00,0.00,0.00,0.00,0.00,0.00,19.383758,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.2,-0.0081,0.0001,0.0010,0.0032,0.0041,-0.0058,19.383750,-99.170003,2240.27,14.967,0.006,-0.015,500.62,500.23,0.00,0.00,0.00,0.00,0.00,0.00,19.383744,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.3,0.0041,0.0047,0.0048,0.0095,-0.0014,-0.0045,19.383723,-99.169993,2240.15,14.977,0.017,0.024,500.07,499.98,0.00,0.00,0.00,0.00,0.00,0.00,19.383731,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.4,0.0022,0.0037,-0.0003,-0.0062,0.0103,-0.0033,19.383723,-99.169998,2240.13,15.084,-0.009,-0.051,500.24,499.54,0.00,0.00,0.00,0.00,0.00,0.00,19.383717,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.5,-0.0035,0.0020,0.0008,-0.0082,-0.0028,0.0015,19.383700,-99.169996,2240.30,14.934,-0.029,-0.064,500.12,500.20,0.00,0.00,0.00,0.00,0.00,0.00,19.383704,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.6,-0.0040,-0.0049,0.0012,0.0060,-0.0008,0.0001,19.383697,-99.169992,2240.13,14.923,-0.071,-0.019,499.73,500.59,0.00,0.00,0.00,0.00,0.00,0.00,19.383690,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.7,-0.0044,-0.0014,0.0048,-0.0060,-0.0065,0.0009,19.383671,-99.169999,2240.15,14.990,0.021,0.018,500.23,500.11,0.00,0.00,0.00,0.00,0.00,0.00,19.383677,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.8,-0.0008,-0.0010,0.0057,-0.0026,0.0001,0.0014,19.383655,-99.169995,2240.01,15.041,-0.042,0.010,500.38,500.90,0.00,0.00,0.00,0.00,0.00,0.00,19.383663,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
444.9,-0.0014,-0.0026,-0.0063,0.0102,0.0070,0.0033,19.383648,-99.169995,2240.11,15.042,0.019,0.025,500.12,500.47,0.00,0.00,0.00,0.00,0.00,0.00,19.383650,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.0,-0.0032,-0.0084,-0.0006,-0.0018,0.0070,0.0061,19.383630,-99.170007,2240.22,15.008,0.061,-0.004,500.30,499.52,0.00,0.00,0.00,0.00,0.00,0.00,19.383636,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.1,0.0024,0.0026,0.0016,0.0085,-0.0096,0.0037,19.383623,-99.169994,2240.27,14.987,0.054,-0.064,500.22,499.71,0.00,0.00,0.00,0.00,0.00,0.00,19.383622,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.2,-0.0040,0.0014,0.0049,-0.0004,0.0039,0.0035,19.383612,-99.169994,2240.45,15.016,0.003,0.021,500.06,499.68,0.00,0.00,0.00,0.00,0.00,0.00,19.383609,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.3,0.0015,-0.0002,-0.0075,0.0029,-0.0046,-0.0064,19.383595,-99.170007,2240.06,14.977,-0.027,-0.017,499.94,500.54,0.00,0.00,0.00,0.00,0.00,0.00,19.383595,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.4,-0.0012,-0.0023,-0.0062,-0.0001,-0.0012,0.0038,19.383583,-99.170000,2240.11,15.013,0.004,-0.025,499.98,499.82,0.00,0.00,0.00,0.00,0.00,0.00,19.383582,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.5,-0.0021,0.0017,0.0029,-0.0027,-0.0021,0.0035,19.383573,-99.170003,2240.14,14.990,0.085,-0.002,499.36,499.76,0.00,0.00,0.00,0.00,0.00,0.00,19.383568,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.6,0.0078,-0.0025,-0.0002,-0.0029,0.0018,-0.0045,19.383563,-99.170000,2240.14,14.991,-0.051,0.003,500.71,500.19,0.00,0.00,0.00,0.00,0.00,0.00,19.383555,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.7,0.0051,-0.0026,-0.0040,-0.0007,0.0034,-0.0032,19.383544,-99.169995,2240.03,14.995,-0.000,0.058,500.08,499.86,0.00,0.00,0.00,0.00,0.00,0.00,19.383541,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.8,0.0003,-0.0040,0.0010,-0.0031,0.0089,0.0004,19.383526,-99.170002,2240.14,15.048,0.042,-0.036,500.64,500.30,0.00,0.00,0.00,0.00,0.00,0.00,19.383528,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
445.9,-0.0004,-0.0046,-0.0039,0.0010,-0.0061,-0.0032,19.383512,-99.169996,2240.04,15.070,0.039,0.017,500.23,500.15,0.00,0.00,0.00,0.00,0.00,0.00,19.383514,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.0,-0.0022,0.0043,0.0047,0.0000,0.0035,-0.0002,19.383494,-99.170006,2240.03,14.994,0.053,0.026,499.64,499.99,0.00,0.00,0.00,0.00,0.00,0.00,19.383501,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.1,0.0042,-0.0012,-0.0032,0.0035,0.0047,0.0031,19.383485,-99.170001,2240.00,15.055,-0.038,-0.086,499.08,500.22,0.00,0.00,0.00,0.00,0.00,0.00,19.383487,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.2,-0.0005,-0.0048,-0.0004,0.0034,-0.0039,-0.0032,19.383468,-99.170006,2240.08,14.976,-0.020,0.047,500.88,499.76,0.00,0.00,0.00,0.00,0.00,0.00,19.383474,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.3,-0.0008,-0.0016,-0.0024,-0.0063,0.0034,-0.0030,19.383458,-99.169999,2240.05,14.976,0.008,-0.043,500.39,499.57,0.00,0.00,0.00,0.00,0.00,0.00,19.383460,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.4,0.0001,0.0043,0.0026,-0.0018,-0.0075,-0.0006,19.383453,-99.169993,2239.69,15.021,0.005,0.024,499.57,499.34,0.00,0.00,0.00,0.00,0.00,0.00,19.383447,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.5,0.0003,-0.0066,-0.0003,0.0005,0.0000,0.0031,19.383436,-99.169995,2240.01,14.944,0.045,-0.045,500.52,500.28,0.00,0.00,0.00,0.00,0.00,0.00,19.383433,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.6,-0.0032,0.0033,-0.0068,-0.0010,0.0034,0.0003,19.383419,-99.170003,2239.96,14.985,-0.032,-0.026,499.49,500.13,0.00,0.00,0.00,0.00,0.00,0.00,19.383420,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.7,-0.0047,-0.0039,-0.0007,0.0035,0.0005,0.0010,19.383411,-99.169996,2240.04,15.023,-0.018,-0.036,499.24,499.50,0.00,0.00,0.00,0.00,0.00,0.00,19.383406,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.8,-0.0008,-0.0045,0.0031,0.0043,0.0049,0.0009,19.383388,-99.170001,2240.18,14.943,-0.040,-0.039,499.55,500.56,0.00,0.00,0.00,0.00,0.00,0.00,19.383393,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
446.9,0.0107,0.0028,0.0051,0.0023,0.0038,0.0052,19.383374,-99.170007,2240.15,14.977,0.099,-0.074,498.73,499.93,0.00,0.00,0.00,0.00,0.00,0.00,19.383379,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.0,0.0008,0.0005,-0.0038,0.0004,0.0002,-0.0029,19.383364,-99.170000,2240.12,14.992,-0.014,0.004,500.44,500.53,0.00,0.00,0.00,0.00,0.00,0.00,19.383366,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.1,0.0039,0.0047,-0.0032,0.0076,-0.0007,0.0005,19.383348,-99.169999,2239.78,15.011,0.090,-0.024,500.33,499.64,0.00,0.00,0.00,0.00,0.00,0.00,19.383352,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.2,-0.0017,-0.0025,-0.0039,0.0036,0.0041,0.0001,19.383335,-99.169999,2240.05,14.961,0.008,0.037,500.62,499.70,0.00,0.00,0.00,0.00,0.00,0.00,19.383339,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.3,-0.0036,0.0030,-0.0043,-0.0030,0.0011,-0.0016,19.383331,-99.170008,2240.02,14.942,-0.037,0.004,500.31,499.62,0.00,0.00,0.00,0.00,0.00,0.00,19.383325,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.4,-0.0048,-0.0041,0.0008,-0.0025,0.0004,-0.0054,19.383312,-99.170007,2240.37,14.939,0.032,0.077,501.02,500.98,0.00,0.00,0.00,0.00,0.00,0.00,19.383312,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.5,0.0056,0.0035,-0.0029,-0.0018,0.0000,0.0021,19.383300,-99.170005,2239.71,15.037,-0.005,0.033,499.93,499.53,0.00,0.00,0.00,0.00,0.00,0.00,19.383298,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.6,0.0033,0.0012,-0.0100,0.0049,0.0000,-0.0054,19.383283,-99.169994,2240.22,14.965,0.027,-0.032,499.52,500.23,0.00,0.00,0.00,0.00,0.00,0.00,19.383284,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.7,-0.0132,0.0000,0.0033,0.0059,0.0071,-0.0029,19.383265,-99.170001,2239.95,15.065,0.015,0.047,499.90,500.25,0.00,0.00,0.00,0.00,0.00,0.00,19.383271,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.8,0.0011,-0.0024,0.0070,0.0030,-0.0038,-0.0042,19.383261,-99.169998,2240.01,15.027,-0.048,-0.091,499.29,500.18,0.00,0.00,0.00,0.00,0.00,0.00,19.383257,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
447.9,-0.0004,-0.0037,0.0067,0.0004,0.0041,-0.0084,19.383250,-99.169994,2240.16,15.067,-0.023,-0.017,500.71,500.10,0.00,0.00,0.00,0.00,0.00,0.00,19.383244,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
448.0,0.0002,-0.0019,0.0087,-0.0006,0.0002,0.0012,19.383233,-99.170003,2240.02,15.035,0.027,0.030,501.10,499.58,0.00,0.00,0.00,0.00,0.00,0.00,19.383230,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
448.1,0.0003,-0.0028,0.0040,-0.0012,0.0001,-0.0040,19.383209,-99.170008,2239.73,14.908,-0.083,-0.032,499.69,499.47,0.00,0.00,0.00,0.00,0.00,0.00,19.383217,-99.170000,2240.35,15.00,0.00,0.00,500.0,500.0
